movie_name,trailer_video_id,likes,dislikes,views,sentiment_score
Passion Play,-YhHeO1BuAI,18179,2810,13156245,0.13303266533066124
The Harvest/La Cosecha,JYIZy3bHDZs,141,10,65552,-0.05761428571428571
To Die Like a Man,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Caterpillar,Gp-H_YOcYTM,10141,123,1227533,0.2604569182389935
Daylight (2011),RK1h5OlTu3A,359,69,243749,0.27310000000000006
Campus Radio,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Catechism Cataclysm,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Burke and Hare,UE7KvAyVnbw,875,37,565854,0.20067886178861785
Flypaper,fKCzQ2BGOpo,1359,85,771009,0.30811124999999995
Tanner Hall,7MaVhGSX33M,6554,363,2746238,0.08661528925619832
And They're Off,1QWLyi03twg,4580,2365,717777,0.1326613999999999
Elevate,BBntfOIjsRw,1682,40,350307,0.22959642857142856
Rage (Rabia),7GnkxEUTAO0,310,6,31551,0.2774041666666667
Aurora,4BZr8AmxGVE,2841,62,292528,0.21951066666666663
The Imperialists Are Still Alive!,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Family Tree,RrAz1YLh8nY,3077,84,901336,0.17461606060606055
"El Sicario, Room 164",888qHoAO-O4,131,12,67644,0.10790000000000001
My Joy,uR-2TiQVY-k,17828,1394,8087742,0.27227525150905424
Chillar Party,mce7_nTrahQ,1342,101,411155,0.29522499999999996
I Melt With You,xqyy48w2c98,241,44,178295,-0.015274074074074072
Janie Jones,o5ST388fkFo,1120,22,320972,0.23555000000000004
My Piece of the Pie,RpI_Da-PXOM,123,17,88519,-0.03817777777777778
Corman's World,ngsD17ZAglE,207,4,52210,0.24793529411764706
Good Neighbors,X2i9Zz_AqTg,104999,5141,17872738,0.1193175999999999
London River,sRsZ23K2rUA,128,8,187183,0.061452173913043494
King of Devil's Island,SqWxM9q56bg,288,4,140626,0.4150441176470588
Wrecked,DIBw9dSVKdU,315930,16313,26263780,0.10400219999999996
Korkoro,Wu8KPxRKe1E,150,3,42585,0.60385
Another Happy Day,-9R4Wu7205c,689,13,152530,0.1423047619047619
Lucky (2011),MKqaiQZdv3c,17660,657,5817707,0.23263217213114737
I'm Glad My Mother is Alive,7GnkxEUTAO0,310,6,31551,0.2774041666666667
How I Ended This Summer,FkMuaN2yih8,143,5,136686,0.27799999999999997
Special Treatment,eGYvDOn863o,31,6,106847,0.20965
The Ledge,sBJSfqdhyTg,2971,217,3800428,0.2284121999999998
Vito Bonafacci,7GnkxEUTAO0,310,6,31551,0.2774041666666667
A Screaming Man,8_rvfk5psbU,50,4,48916,0.2237
A Bird of the Air,vh1miEdFxAo,202,7,102385,0.17010689655172415
Miss Minoes,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Prince of the Himalayas,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Heir Apparent: Largo Winch,jiK2TTCzFVE,488,89,421075,0.05751612903225806
Zero Bridge,6TcT08NGbew,108,4,49252,0.19743750000000004
"Marriage, Italian Style (2011 re-release)",6TcT08NGbew,108,4,49252,0.19743750000000004
Frankie & Alice,mmXssz_O89A,1305,61,476817,0.2510800000000001
Magic to Win,fWhlnoAT_Ic,522,26,33979,0.10213846153846153
Sarah Palin - You Betcha!,5RwWXs2NvII,119,11,55333,0.15941379310344828
The Woman with the Five Elephants,7GnkxEUTAO0,310,6,31551,0.2774041666666667
InSight,aU3DwqwpIk0,137,41,284282,-0.14755238095238093
Elektra Luxx,Lua8LPAOnfg,172,42,305820,0.17249189189189182
Rid of Me,775tFY5R_AY,205,25,146596,-0.1368857142857143
Deep Gold,R-H-tcpo5pE,1267,30,412793,0.23030636363636367
"If I Want to Whistle, I Whistle",woP1nxKMwq0,148,13,151122,0.030881250000000006
Back Door Channels,D0zKb6lb9tg,8,4,263662,-0.42384000000000005
Rebirth,2UCPMRM-kHk,24593,1128,8183552,0.07313407258064515
America the Beautiful 2: The Thin Commandments,drpvF7gszOU,100,15,51472,0.1393342857142857
Bloodworth,Ukz1bEnbtuw,629,196,2601594,0.1365234375
Leap Year (2011),HrlQBsd8LsE,5471,159,2041380,0.27232589928057555
Under the Boardwalk: The Monopoly Story,Lv_OZ6bdvGY,750,46,52818,0.23799572649572642
Benda Bilili!,qJX2GdYr054,145,2,63696,0.36584999999999995
Sympathy for Delicious,6Uo6vZaqDeg,150,12,91808,0.22037692307692308
Saheb Biwi Aur Gangster,VC2YlQNHpYs,21689,341,4533177,0.23135963855421654
Peep World,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Armadillo,0DDuRraJbOg,1331,109,1396361,-0.022086199999999993
Ong Bak 3,SbrFY8XKsr4,10355,1527,11849353,0.07004126016260159
The Tenant (2011),T1KqbMcwsLw,50,28,55982,-0.1980388888888889
I'm Not Jesus Mommy,4Yt24Ps0d-A,51,15,54269,0.058750000000000024
Dumbstruck,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Anchor Baby,2Yx_kiBOZDA,117,6,148346,0.1875813953488372
London Boulevard,y6eVMP456UY,987,52,1395149,0.13510306406685232
Mia and the Migoo,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Archie's Final Project,yIXkuWUZpm8,1508,35,133106,0.1746631386861313
Littlerock,7GnkxEUTAO0,310,6,31551,0.2774041666666667
5 Days of War,maqbbdQZ_dk,293,377,463126,-0.19859473684210527
Cook County,7SvMf2GsM_Q,60,4,33577,0.12606499999999998
Battle for Brooklyn,wwq78l6SPUs,93,5,37290,0.10300000000000001
OKA!,6reo6PZgdgs,2561,716,994111,0.25206313364055294
Make Believe,JSNUsf7MhQE,385,0,863454,0.65692
House of Pleasures,RKI4xz2OA8g,3537,1211,7880703,0.055370370370370375
Skateland,Gtfbls6D_tA,577,75,372219,0.20053649635036502
When We Leave (Die Fremde),D3NkwryRdLE,86,5,53386,0
Brotherhood (2011),zzNs4-kRLaE,118492,1922,19186814,0.20158979999999974
Charlotte Rampling: The Look,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Cameraman: The Work and Life of Jack Cardiff,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Resurrect Dead: The Mystery of the Toynbee Tiles,VIWpJ5Jl4fE,332,162,173529,0.11508493150684936
Always Kabhi Kabhi,xSXS_hUCjMU,713,113,440353,0.1303666666666667
Monogamy,ckQZOgOblH4,243,16,77365,0.8492999999999999
The Arbor,68cmV7puyxw,2206,350,994038,0.07355578947368424
Answers to Nothing,V9lPeprrGHg,83,33,100609,0.13605588235294117
Four Adventures of Reinette and Mirabelle (2011 re-release),V9lPeprrGHg,83,33,100609,0.13605588235294117
All's Faire in Love,wjdEsx0s2-Q,,,48585,0
Ceremony,ylLn7Cv1SVw,811,54,666349,0.2825476683937823
Tyrannosaur,nvyqXFmV-LI,1025,78,814879,0.04771701631701634
Incendiary,GRjkXY4TFKA,248,34,636709,0.2831819672131147
Black Death,5-a8bWi4LO0,14252,5439,5240269,-0.0004911468812877189
Vanishing on 7th Street,X-RA1U2rAw8,1494,130,1834930,0.05003700000000001
Lost Bohemia,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Raw Faith,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Shut Up Little Man,SEDC8AluXVE,412,22,161272,-0.03622077922077923
Ranchero,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Trespass (2011),1rolBdc_mjs,1822,261,2537230,0.03918419999999998
After,Eh993__rOxA,137425,2220,22914536,0.08902559999999987
Immigration Tango,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Harvest,LBYg5zxXZmk,1009,190,3831257,-0.030292307692307688
Bonnie & Clyde Vs. Dracula,0UBZOZ4-5aQ,140,122,113072,-0.02176136363636364
The Worst Movie EVER!,CmRih_VtVAs,653907,20114,84812394,0.12768039999999986
The Other Woman,j-V12tL78Mc,36999,22505,88103446,0.06218755020080324
Waiting for Forever,Q3rHY3InPhU,11131,276,4097450,0.25653299999999984
Caesar & Otto's Summer Camp Massacre,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Last Ride,FUS_Q7FsfqU,40072,1285,14488374,0.3038995991983966
Clash (Bay Rong),K_XzuDju_E0,395,22,1564605,0.2068745614035088
Jane's Journey,ndwon_IPlHU,197,5,63902,0.3059
Giorgio Moroder Presents Metropolis,i8rIJ5TUBuc,130,8,69498,0.3374750000000001
"Tuesday, After Christmas",OCjgL0cEIxY,48,15,275328,-0.14794000000000002
Salvation Boulevard,T9MMj-F7ZsM,412,328,629213,0.0075606382978723324
Garbo: The Spy,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Sleeping Beauty,w-XO4XiRop0,50149,2624,18312756,0.3039805999999998
The Topp Twins: Untouchable Girls,HtSDaOscM_I,176,4,115493,0.43011666666666665
Redemption Road,j-ZYwbJtQ9g,4189,395,1258535,0.12307386363636354
Cracks,ea8J_pHNg7w,774,22,443488,0.21625035460992903
Evidence of a Haunting,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Cat Run,1JbTsW3QqP8,105,53,375806,0.13594666666666663
Muran,TA6xT8lHpeg,338,8,46499,0.4827285714285715
The Son of No One,pk0BKD68rjs,392,90,2620845,0.07740681818181817
White Irish Drinkers,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Small Town Murder Songs,VB22oo_f8g0,159,11,158391,0.23625806451612905
"Hey, Boo: Harper Lee & To Kill A Mockingbird",H_ZkFqgYQD8,45,3,32084,0.45823333333333327
Octubre,7vracgLyJwI,247512,20927,28978480,0.3227971999999998
11-11-11,pIWh28WPyxQ,148894,24509,66435134,0.10402919999999992
The Time That Remains,ZmUPHXAC3Lk,207,13,96176,0.21074782608695655
Film Socialisme,FN27Hhfkf6k,149,44,189018,0.10935409836065575
Meet Monica Velour,yADIyh0VlKQ,182,30,352838,0.2902703703703704
American Teacher,6cHLXQHkXTs,4744,350,1617598,0.08652112676056342
Stake Land,RS99EzOY9jw,270,32,499621,0.22999599999999998
Making the Boys,0p3WjSD-tLs,173,11,91956,0.3897485714285714
The Autobiography of Nicolae Ceausescu,grdV_2l7R2g,54,4,35087,0.0841730769230769
Beautiful Darling,jkSeQ_xCKzU,178,6,61910,0.2873318181818182
Love in Space,kH1tLlQNDeg,55258,742,4044783,0.21039959999999955
When Harry Tries to Marry,5KW1AuFehTU,1930,146,1309131,0.057857062146892665
Kinyarwanda,ZAN6s5RpQ0w,122,6,72861,0.31124347826086957
Paul Goodman Changed My Life,7GnkxEUTAO0,310,6,31551,0.2774041666666667
My Kingdom (2011),hrF2ATSokQ4,178,844,926380,-0.04779306569343065
Sleeping Beauty (2011) (II),84OhEVf3TEU,2146,1637,3694993,0.14312325581395346
A Somewhat Gentle Man,YonbZ88lljU,67,7,99351,0.2127875
Where Soldiers Come From,gWixLvfef0Y,3154,512,2497839,-0.09232779999999999
Khodorkovsky,Ohl6ryB213A,129,15,57350,-0.051734375
Addiction Incorporated,1blcqttb6pk,111,5,37931,-0.02783478260869565
Road to Nowhere,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Louder Than a Bomb,81hXGdFF6TQ,331,9,116317,0.3555151515151515
The Last Circus,u0-cM2FLE0E,4032,1455,2790201,-0.007892233009708744
Hell and Back Again,jW4ZCoWBH14,5512,401,3493360,-0.18323719999999996
The Myth of the American Sleepover,KD9tAGyIRCo,386,64,200097,0.12144782608695649
Down for Life,txaUhC35fhA,184,10,59700,0.17814074074074074
3 Backyards,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Love Etc.,Z-bdnwZMPiE,82,4,35379,0.3742
Bereavement,DQIYaD1BxQI,3890,498,4398598,0.03214759999999997
Le Rayon Vert (Summer),sp7a2jYftp0,140,6,83622,0.37220909090909093
Granito: How to Nail a Dictator,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Desert Flower,HYCIXaP6pKQ,7250,334,1650497,0.12553381642512074
The Bride Wore Black (2011 re-release),HYCIXaP6pKQ,7250,334,1650497,0.12553381642512074
Outrage (2011),9pWRU0A0TbM,189,12,189599,0.08067894736842103
"Happy, Happy",_EC2tmFVNNE,143502,4612,38069198,0.15683979999999997
CornerStore,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Texas Killing Fields,7woppidfvtc,859,47,908879,0.0563412017167382
Rapt,KL6UhWYJvpY,27,3,53815,-0.1531
Every Day,pK2zYHWDZKo,129867,6256,34783958,0.36428999999999995
Margaret,AQ5Vz8qE8R8,17025,821,6995762,0.16278888888888882
The Woodmans,qu9LSFFnn54,186,9,76091,0.004999999999999989
Connected,LwW4KLVHSUA,7622,515,1683473,0.11297574257425745
Diary of a Country Priest (2011 re-release),LwW4KLVHSUA,7622,515,1683473,0.11297574257425745
Went The Day Well? (2011 re-release),LwW4KLVHSUA,7622,515,1683473,0.11297574257425745
Alabama Moon,Wvx4p-h_dqg,591,17,220923,0.04690740740740744
"The Butcher, the Chef and the Swordsman",5WJYWrdTES8,148,12,263455,0.23490869565217395
"Lebanon, Pa.",lRtKFkW4LFg,38,3,41227,0.14833400000000002
Love U Mr. Kalakaar,fMhy4PBRQxo,46,5,89806,0.3904714285714285
The Perfect Host,DVqMrcakPg0,1135,115,597434,0.1490733333333332
Orgasm Inc.,TUY-iTf2T1A,160,18,305359,0.06219692307692309
Pianomania,m6fDuUw6yXE,66,1,72715,-0.11128
Putty Hill,e6099wPhRoc,169,21,123808,0.1708
Legend of the Fist: The Return of Chen Zhen,8AARG8e8wNM,2242,131,1905663,0.15282343096234285
Battleship Potemkin (2011 re-issue),7GnkxEUTAO0,310,6,31551,0.2774041666666667
Over Your Cities Grass Will Grow,6zf63U1Rk0w,248,0,59022,0.2490125
"Women, Art, Revolution",fjikMGTeyjc,256,15,71737,0.31103571428571425
The Other F Word,zZkWHZ3hJtY,1809,37,473895,0.11964806629834246
Snowmen,AXCTMGYUg9A,76577,2192,18001365,0.40486100000000025
Dirty Girl,Z2nZ1NaU-fw,20674,1541,12459480,0.19769040000000002
Into Eternity,dJBhF5Q4foI,577,98,1740116,0.22082461538461542
Finding Joe,QTVKmZZN39I,324,9,68178,0.08867600000000002
Farmageddon,IH_my56FkuQ,959,12,161688,-0.09356838709677416
Murder 2,z68frP9Q7XA,15917,1250,18059023,0.11291099999999987
3 (2011),3H8bnKdf654,107662,6059,52882184,0.10593400000000001
Crime After Crime,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Limelight,Kn5dzxCTcog,375,42,159901,0.30812222222222224
How to Live Forever,VK0O5JGQel0,15016,4252,18625722,0.12447307692307687
Viva Riva!,V1_xVNz8r1U,45,5,52826,0.014141666666666663
If a Tree Falls: A Story of the Earth Liberation Front,QAGxy85R380,637,35,214409,-0.2050647435897436
Trigun: Badlands Rumble,B9e3eul52UA,286,7,142653,0.16629142857142856
Public Speaking,dzkePaPfNWU,49,3,31915,0.3893749999999999
The Human Resources Manager,qrEtcFQakT4,,,73078,0
Battle of the Brides (Co Dau Dai Chien),07jBoqWJbiE,64,11,179102,-0.07536571428571427
Shaolin,HUF8_EhO6vU,3856,112,2219680,0.17093560000000002
A Beautiful Life,0XNtqYdhlAI,4034,220,1295184,0.10841029411764706
Heartbeats,OAGZz7Jgr8I,1194,24,468727,0.19678333333333337
Puncture,jbaTN0Pc6bQ,1335,88,1031542,0.09960955056179759
The Warring States,1u5eB5F0M6o,152,12,324960,0.09143913043478266
Fireflies in the Garden,4IU6zf84EFQ,51,10,90164,0.20515500000000003
The Tree,WXRYA1dxP_0,17176,1673,10939365,0.22450279999999986
The Conquest,TrycRCtbjKg,637,301,3505220,0.101425
To Catch a Dollar,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Beautiful Boy,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Circo,u0-cM2FLE0E,4032,1455,2790217,-0.007892233009708744
Inkubus,orPux0O0-C8,106,11,72779,-0.013213953488372093
The Whale,fLOeH-Oq_1Y,8939,399,2500059,-0.11502260000000004
The Robber,TpmzUiaAy8A,1963,330,10385000,0.0840085106382979
Wretches & Jabberers,2FlIyJJRc0E,229,5,46882,0.32320833333333343
Carancho,geZmmTil9fM,152,7,238250,-0.04781794871794872
Vidal Sassoon: The Movie,28jvlBA0RMk,413,7,152732,0.17648333333333335
Crazy Wisdom,80jGSadccmY,498,19,129253,0.19574827586206894
Exporting Raymond,OBbg8oP7_Q0,150,12,59209,0.14646086956521734
Evil Bong 3-D,4wBuGG_Owuw,90,25,79040,0.8079
American: The Bill Hicks Story,GaUvt81gH9c,1470,10,348173,0.17548444444444442
My Reincarnation,Zrv4TBJSk1Y,670,80,157027,0.06719841269841272
Chalo Dilli,khRB85bwj-8,225,27,345673,0.3073789473684211
A Little Help,b4yanZ1v9mY,344,25,321971,0.09563255813953488
Last Night,sGbxmsDFVnE,711038,22210,101469595,0.0575932
The Man Who Fell to Earth (35th anniversary re-issue),wd9vU1KaQiY,418,8,72130,0.09623809523809523
Elite Squad: The Enemy Within,_gnJB10WTpE,1350,58,670514,0.09389325153374231
Rejoice and Shout,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Rubber,6G5pyFhmAqE,12509,1405,3791700,0.06894939999999998
In the Family,ZJDMWVZta3M,519431,34790,82247846,0.13977979999999987
Henry's Crime,4rceVFIrLCg,595,43,681801,0.19983846153846158
Steve Jobs: The Lost Interview,QjaTZODOKmw,2667,1264,1309975,0.09455123966942151
Mysteries of Lisbon,yt_d_IOAa6g,158,10,116675,0.030480645161290322
35 and Ticking,rr7bx2Z6oj4,351,39,380417,0.2979927536231884
Blank City,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Undefeated (2011),ckku5qEt-vA,984,31,451760,0.3172568181818183
Kaboom,JKeRrNG51Cc,2695,134,1621785,0.1263614
Trust (2011),k9J3fBSpXwc,12475,406,4332404,0.05390020080321278
City of Life and Death,q90R13aMwbA,327,24,294379,-0.18532918918918917
The Last Mountain,c5wmUkpOCKE,462,14,83265,0.058670909090909114
Inni,7GnkxEUTAO0,310,6,31551,0.2774041666666667
What Women Want (Wo Zhi Nu Run Xin) ,7GnkxEUTAO0,310,6,31551,0.2774041666666667
I Saw the Devil,xwWgp1bqVwE,4292,163,1823861,0.1938401028277633
Tomboy (2011),Jb-Oys-IcWE,5680,169,898289,0.15463271375464685
Evangelion 2.0: You Can (Not) Advance,CUCOMe2qx0k,565,21,172069,0.22070352941176477
"Life, Above All",3GtWfPQ98Qk,303,6,147840,0.2888555555555556
1911,GXNMUh4Ckts,718,34,406173,0.08890537634408605
I Will Follow,5liTryEjqyA,185395,3465,7856674,0.1467105999999998
Labios Rojos,WjA_JgObMh0,1439,915,5327852,-0.04526229508196721
The Double,FJuaAWrgoUY,14141,704,7773423,0.122402004008016
Game (2011),MmB9b5njVbA,167414,8784,135681849,0.12851919999999992
Cold Weather,7SlILk2WMTI,81362,3251,28388375,0.2874085999999996
The Human Centipede 2: Full Sequence,IX8fKLjC__c,21227,26574,24367853,-0.020537096774193547
Oranges and Sunshine,zA0LrxAtLeo,135,3,83044,0.1959076923076923
Thunder Soul,H-bSBqgJbTQ,192,4,39226,0.539935294117647
Gun Hill Road,ZFttDYb1pqs,364,40,304630,0.16901142857142853
Revenge of the Electric Car,ru89x1jmpq4,2716,73,252300,0.18988225108225107
Beginning of the Great Revival,i1-yuI2DOQo,86,20,52037,-0.1588125
Le Quattro Volte,9UoYNZzC2ec,86,5,90012,0.06465
Eames: The Architect and the Painter,_YMzmuBBBzo,1321,7,337868,0.32712187500000006
Sex and Zen 3D: Extreme Ecstasy,fI4bh6CDfT8,1395,850,5506430,0.0
Magic Trip,kMrUHV0VJe4,1795,81,2177744,0.17377384615384617
Chasing Madoff,7GnkxEUTAO0,310,6,31551,0.2774041666666667
The Housemaid,s_ZZfQw83-M,298,85,701144,0.34156
Pastorela,9vxF94rLVEc,494,41,434793,-0.06801182795698922
Young Goethe in Love,IqLvKhL2HbQ,242,3,72749,0.5605285714285715
Restless (2011),p7t29dNoTxs,1871,56,843127,0.20568716981132076
Nostalgia for the Light,j6VDlxFYmKg,140,6,39102,0.5849
The Last Godfather,TSNoCOO6lCE,431,60,515916,0.1681900452488688
Bellflower,kbZ4EtsjpYA,233,17,193948,0.07161707317073172
Go For It,cSp1dM2Vj48,236393,12979,22190475,0.2199277999999998
"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",KM1p0Mlhs7c,58,2,41925,-0.11322222222222221
Jig,vPP6aIw1vgY,77748,5315,16673981,0.05502560000000003
Uncle Boonmee Who Can Recall His Past Lives,Jk-EoUb0nvg,841,32,436588,0.05650563380281691
Amigo,QV9SRvYx_YQ,25821,710,872777,0.067059
Bol,hN83QEP4AMU,1742,580,1981316,0.23574846625766863
October Baby,I_9l7lEe-AA,3732,123,736644,0.06067060931899632
A Good Old Fashioned Orgy,nYlr_aDlkvo,1108,332,1480187,0.06962087542087546
Blackthorn,5FMZDtpMFqk,1898,117,2530502,0.08878888888888883
"Filth to Ashes, Flesh to Dust",RN0kHrsuEWs,26,56,53165,-0.12041428571428571
Ip Man 2: Legend of the Grandmaster,gaBdgu00otE,1859,84,1703068,0.15475340599455034
The Afflicted,WkvCNae3Ip8,5669,533,3316733,0.21541265060240933
HappyThankYouMorePlease,sG3qBqtX50o,3707,108,1416687,0.22880963455149503
Tucker & Dale Vs. Evil,Qlcsz2yT1Nw,4211,113,1758536,0.10390964705882344
Into the Abyss,SfsHc7NTbc8,581,82,1319769,0.20382499999999998
Brighton Rock,JVO0Xb5tP8o,67,14,77619,0.079244
Gainsbourg: A Heroic Life,sMLn1zt0brA,308,7,170390,0.29306666666666664
El Bulli: Cooking in Progress,BN0eshtAxYA,486,18,262349,0.2669782608695653
My Perestroika,fo28TARm1d4,199,3,93197,0.24121481481481483
War of the Arrows,wY9P77dOH-I,1991,233,1265161,0.036715517241379295
Life in a Day,i-80SGWfEjM,100664,3490,25030903,0.2248670020120721
Trollhunter,TLEo7H9tqSM,16003,3948,14066048,0.15572899999999995
Passione,-YhHeO1BuAI,18179,2810,13156468,0.13303266533066124
The Music Never Stopped,9s1aoWgKOaU,142,16,216711,0.4714692307692308
Phil Ochs: There But For Fortune,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Munger Road,GBlJZFfL4Ak,316,26,213589,0.03365079872204475
Conan O'Brien Can't Stop,dRdpC1jtZE0,2493,22,236712,0.21136729323308268
7 Khoon Maaf,thexPleNdQ8,300,102,761868,0.08812672413793099
The Black Power Mix Tape: 1967-1975,lXQxyYllXnM,959,31,185202,-0.045731924882629116
Rascals,A89zEyYrmjA,41520,1191,3164724,0.23467039999999967
The Interrupters,wS5Hjhy1RhM,788,18,303488,0.008538202247190993
In the Land of Blood and Honey,wDBU8CqU0dg,3229,15441,1324674,-0.1595045999999998
Being Elmo: A Puppeteer's Journey,dlNZo10pCts,2137,50,605710,0.23180844155844163
The Mill and the Cross,1ZeCX_zevJ0,399,24,212508,0.12530909090909093
L'Amour Fou,0hUaJf0LIxQ,564,36,291545,0.1759681818181818
Super,gG1ex0AAU5c,77762,10341,43131667,0.04398427419354839
The First Grader,-K3DPrrP2nw,27147,549,7564463,0.3703926
Singham,3CwQjsdE-1Q,21335,3264,9682778,0.2539049999999997
The Princess of Montpensier,FfYkKDVcGeY,143,9,96644,0.18819166666666665
Poetry,wrBk780aOis,6163,108,1807463,0.2490864928909951
Mooz-lum,V4axp5V_j6E,1633,83,478404,0.12518279999999987
Miral,7GnkxEUTAO0,310,6,31551,0.2774041666666667
Hesher,jkKjafEIebw,805,25,363152,0.18150384615384613
Turtle: The Incredible Journey,somiE24YeHQ,,,69305,0
The 5th Quarter,zqqtY6Q7v4Y,281,20,212631,-0.04129090909090909
Project Nim,yxQap9AAPOs,538,28,341707,0.008105228758169936
No One Killed Jessica,VYmIxvA_Cr8,4535,74,451930,0.15156606425702782
Circumstance,wUUxwvoNnR0,768,48,374464,0.13793398058252426
Detective Dee and the Mystery of the Phantom Flame,doHAaothY70,846,101,778932,0.10572454545454543
Thank You (2011),MmB9b5njVbA,167416,8784,135681874,0.12661419999999993
Submarine,P-WCCdkVDr4,9917,203,1794972,0.2497971999999999
Pearl Jam Twenty,B85SIjDZ_Jw,1643,38,219997,0.1903
